1349356204485|0|1|35184372094449|Deepak|Sharma|male|421545600000|1349356204485|49.205.204.182|Opera|148|ml;ta;en|Deepak35184372094449@gmail.com;Deepak35184372094449@yahoo.com;Deepak35184372094449@zoho.com|4|3006,2003|550,2003;541,2004
1349371055084|0|1|35184372095470|A.|Sharma|female|438480000000|1349371055084|14.102.81.10|Internet Explorer|140|kn;en|A.35184372095470@gmail.com;A.35184372095470@hotmail.com|140;143;280;281;441;565;588;1179;1180;1505;1660;1763;1909;1984;1985;1990;1997;2000;2004;2023;2030;2031;2036;2044;2051;2057;2079;2103;2777;2793;2801;2803;2806;2829;2850;2885;2888;2930;2933;2997;3011;3072;3073;3086;4847;5116;5132;5438;6249;6383;6397;6816;6980;7432;7521;7741;7920;8372;9177;10988;11051;11463;12313;13818;14146|4284,2003|544,2004;546,2005;548,2004;550,2004
1349371225791|0|1|35184372092976|Ben|Chen|male|620006400000|1349371225791|27.113.154.206|Chrome|456|zh;en|Ben35184372092976@gmx.com;Ben35184372092976@yahoo.com|6;280;544;778;796;1022;1191;1616;1677;1684;1936;1991;2045;2046;2069;2778;2779;2783;2792;2819;2839;2841;2872;2934;2960;3001;3049;3077;3106;4849;5156;5418;6940;6945;6986;7330;7522;7523;7603;8436;9004;9141;9177;9431;9671;9781;10026;10346;11376;12337;14038|2209,2009|929,2010;930,2010;835,2009
1349375815728|0|1|35184372090049|Chen|Chen|female|532569600000|1349375815728|14.197.95.253|Firefox|478|zh;en|Chen35184372090049@gmx.com|6;790;1172;11254||913,2007;932,2010;923,2005;926,2011
1349380419161|0|1|35184372097972|Ashok|Khan|male|591753600000|1349380419161|49.213.48.106|Firefox|284|or;mr;en|Ashok35184372097972@gmail.com;Ashok35184372097972@gmx.com;Ashok35184372097972@yahoo.com|594;1164;1201;1965;1991;2831;3047;3101;5170;5579;6383;6400;7522;7531;7598;12273|3011,2008|545,2009;542,2009;543,2008
1349381546270|0|1|35184372091367|Deep|Bethke|female|510624000000|1349381546270|41.222.164.176|Firefox|1194|en|Deep35184372091367@gmail.com|571;1413;1988;2037;2777;2814;2847;2877;5445;6374;6541|4956,2005|723,2005;871,2005;716,2006
1349393994359|0|1|35184372089384|Ricky|Garcia|female|467251200000|1349393994359|123.242.205.176|Safari|803|en|Ricky35184372089384@gmail.com;Ricky35184372089384@yahoo.com|774;782;784;812;1171;1192;1637;1994;2011;2051;2092;2098;2103;2780;2784;2855;2876;2890;2905;2948;2959;2969;3065;3096;3114;5117;5183;5428;7062;7063;7468;9102;10615;11183;12644;13039;13549;13778||956,2005
1349400011294|0|1|35184372092004|Adam|Gachamba|female|561859200000|1349400011294|41.207.112.10|Chrome|1190|en|Adam35184372092004@gmail.com;Adam35184372092004@gmx.com;Adam35184372092004@yahoo.com;Adam35184372092004@zoho.com|1024;1869;2933;3065||722,2007;716,2009
1349411549612|0|1|35184372097827|Wei|Zhang|female|356918400000|1349411549612|27.144.149.217|Internet Explorer|425|zh;en|Wei35184372097827@gmail.com;Wei35184372097827@gmx.com;Wei35184372097827@yahoo.com|782;973;1152;1527;1863;1994;2036;2777;2785;2798;2816;2847;2860;5147;5192;9551;11408||930,2006;917,2007;936,2006;924,2004;910,2012
1349424774362|0|1|35184372097539|Kamal|Bajracharya|female|536544000000|1349424774362|202.51.3.140|Internet Explorer|1238|ne;en|Kamal35184372097539@gmail.com;Kamal35184372097539@yahoo.com|139;143;288;433;470;565;782;792;1029;1185;1668;1669;1673;1682;1986;2790;2811;2825;2842;2895;2940;3081;5547;5620;6306;6368;6849;7193;7523;7572;9063;9294;11250;11396;11633;15022|5170,2007|827,2008
1349424868270|0|1|35184372092181|Manuel|Bravo|male|573091200000|1349424868270|148.224.77.242|Firefox|738|es;en|Manuel35184372092181@gmail.com;Manuel35184372092181@gmx.com;Manuel35184372092181@yahoo.com|565;774;2820;5063;7451||785,2011;547,2010
1349446220508|0|1|35184372098914|Billinjer C|Nguyen|female|325641600000|1349446220508|182.161.92.141|Internet Explorer|938|vi;zh;en|Billinjer.C35184372098914@gmail.com;Billinjer.C35184372098914@yahoo.com|60;138;143;147;205;577;581;779;786;973;1021;1182;1454;1669;1673;1760;1968;1984;1985;1987;1989;1990;2005;2006;2041;2047;2054;2058;2077;2113;2816;2818;2823;2839;2916;2944;2976;3022;3061;3072;3087;3101;3106;5063;5114;5147;5192;6933;6940;6968;7033;7136;7303;7572;8788;9058;9317;9329;10051;10805;11375;13545;13963;14198|7896,1998|1557,1998;1558,1999;1559,1999
1349447719750|0|1|35184372099640|Aditya|Nair|female|581385600000|1349447719750|59.93.227.183|Firefox|306|kn;ml;en|Aditya35184372099640@gmail.com;Aditya35184372099640@gmx.com;Aditya35184372099640@yahoo.com|295;595;781;1028;1547;2089;2107;2778;2781;2793;2851;2855;2863;2914;2963;4843;5141;5307;6063;8219;8561;9195;9497|3007,2008|548,2008;553,2008;538,2009;542,2010
1349448646720|0|1|35184372097378|Dmitri|Niculiţă|male|374198400000|1349448646720|109.198.41.78|Chrome|1226|ru;en|Dmitri35184372097378@gmail.com;Dmitri35184372097378@hotmail.com;Dmitri35184372097378@zoho.com|1733||1269,2000;813,2000
1349459525557|0|1|35184372093915|A.|Reddy|female|622944000000|1349459525557|101.213.151.92|Internet Explorer|113|ur;or;en|A.35184372093915@gmail.com;A.35184372093915@gmx.com;A.35184372093915@zoho.com|0;138;565;589;1670;1678;1985;2785;2788;3078;3099;5118;6497;7516;9163||
1349462469589|0|1|35184372093906|Arturo|Garcia|female|628560000000|1349462469589|189.214.197.13|Firefox|744|es;en|Arturo35184372093906@gmx.com;Arturo35184372093906@yahoo.com|778;1410;1417;1674;1761;1863;9319;10688||789,2009;791,2012
1349464027930|0|1|35184372092005|James|Smith|male|389836800000|1349464027930|24.50.14.251|Internet Explorer|910|es;en|James35184372092005@gmail.com|205;567;1936;2778;2785;2876;3101;5578;6945;7582;11584;12704|6804,2002|
1349468142709|0|1|35184372095879|Siri|Dissanayake|male|573004800000|1349468142709|111.223.189.220|Chrome|1360|ta;en|Siri35184372095879@gmail.com;Siri35184372095879@gmx.com;Siri35184372095879@zoho.com|142;291;470;585;774;778;780;784;797;1615;1667;1684;1771;1936;2018;2031;2041;2783;2784;2795;2816;2825;2891;2898;2916;2929;2930;2970;3016;3017;3062;3070;7133;7396;7525;9040;9277;9678;12718|6350,2010|1227,2011;1230,2010
1349477286955|0|1|35184372099135|Jean|Mertens|male|519350400000|1349477286955|62.197.101.142|Chrome|1003|de;fr;en|Jean35184372099135@yahoo.com|1498;1545;2836||
1349480914789|0|1|35184372089001|A.|Kapoor|female|623289600000|1349480914789|27.251.235.0|Chrome|190|gu;mr;en|A.35184372089001@gmail.com;A.35184372089001@yahoo.com|523;577;798;802;1179;1206;1450;1863;1995;2012;2083;5090;7579;11376;11577|3012,2009|550,2010;552,2010;553,2010;543,2010
1349492015696|0|1|35184372089250|A.|Sharma|female|356572800000|1349492015696|27.97.97.82|Chrome|187|gu;en|A.35184372089250@gmail.com;A.35184372089250@yahoo.com|282;416;417;418;543;565;568;586;778;791;797;1023;1024;1153;1171;1174;1177;1410;1505;1667;1984;1987;2008;2090;2117;2780;2781;2784;2790;2793;2795;2805;2847;2866;2919;2924;2931;2977;3007;3045;3091;5078;5141;5178;6449;6458;6942;7005;7509;7523;7559;9040;9209|3012,2001|544,2002;554,2002;538,2002
1349502420021|0|1|35184372092637|Abhishek|Singh|male|353980800000|1349502420021|1.6.192.111|Chrome|134|or;bn;en|Abhishek35184372092637@gmail.com;Abhishek35184372092637@hotmail.com|1615;1735;6981|3015,1999|545,2000;549,2000
1349504286070|0|1|35184372096543|John|Khan|male|443318400000|1349504286070|27.123.108.5|Chrome|189|ur;en|John35184372096543@gmail.com;John35184372096543@gmx.com;John35184372096543@hotmail.com|138;140;206;561;565;566;569;1444;1996;2082;2788;2919;2991;6404;6413;7005;7015;7380;8082;9095;9467;11379;11408;11644;13946||
1349511401055|0|1|35184372098235|Youssef|Edri|male|368582400000|1349511401055|81.192.81.190|Chrome|1229|ar;fr;en|Youssef35184372098235@gmail.com;Youssef35184372098235@gmx.com|277;296;1203;2042;2798;2807;2851;2861;2865;2896;2910;2944;2956;4872;5129;5147;5180;5880;5940;6110;6451;6933;7048;7062;7218;7526;7598;7709;7911;8030;8656;8778;9874;10182;10258;10289;10307;10322;10423;11947;12438;12671;13264;13491;13542;13669;13766;14230;14335;14481|5161,2002|
1349531023228|0|1|35184372096882|A.|Balawan|female|381628800000|1349531023228|49.50.6.219|Internet Explorer|652|en|A.35184372096882@gmail.com;A.35184372096882@yahoo.com|1180;1411;1533;1759;2101;2777;2829;3079;3091;5147;5162;6365;6791|4514,2003|565,2004
1349532187820|0|1|35184372094693|A.|Singh|female|562032000000|1349532187820|101.211.128.145|Firefox|297|ur;ta;en|A.35184372094693@gmail.com;A.35184372094693@gmx.com;A.35184372094693@yahoo.com|0;780;1200;1674;1759;1994;2066;2076;2782;2790;2985;3058;7572;10425;12957|3007,2008|545,2009;546,2009;547,2009;955,2010
1349535963318|0|1|35184372096267|Yasir|Khan|male|347760000000|1349535963318|115.186.3.19|Chrome|777|en|Yasir35184372096267@gmail.com;Yasir35184372096267@yahoo.com|286;294;448;571;572;774;1024;1412;1674;1953;1985;1988;2020;2086;2087;2794;2812;2821;2848;2876;2894;2910;2916;2932;2953;2957;2962;2997;3042;3045;3055;3090;4848;5062;5115;5118;5133;6354;6383;6964;6981;7148;7276;7339;7523;9102;10285;10427;10685;11430;12319;13024;13818|5399,2000|897,2001;887,2001;889,2001
1349546508869|0|1|35184372091507|Abdulwahab|Ben-Tzur|female|550281600000|1349546508869|89.189.68.37|Firefox|1441|ar;en|Abdulwahab35184372091507@yahoo.com|58;284;298;472;565;786;810;1026;1027;1185;1516;1615;1644;1667;1669;1760;1863;1984;1994;1998;2003;2017;2020;2029;2032;2079;2777;2778;2779;2780;2782;2785;2788;2801;2804;2833;2859;2863;2868;2872;2877;2878;2907;2911;2918;2939;2944;2969;2970;2992;3060;3070;3104;4955;4972;5116;5118;5142;5191;6358;6363;6396;6745;6954;7074;7507;7547;7570;7604;9040;9486;9838;11289;11644;12255;13226;14158;14475;14968|7947,2005|1568,2005;1567,2005
1349577605217|0|1|35184372090272|Khalid|Dayan|female|543456000000|1349577605217|212.217.64.55|Opera|1229|ar;en|Khalid35184372090272@gmail.com;Khalid35184372090272@zoho.com|1446;2929|5154,2008|818,2009;822,2008;823,2009
1349601250075|0|1|35184372092382|George|Brown|female|416102400000|1349601250075|24.41.72.65|Internet Explorer|884|en|George35184372092382@gmx.com;George35184372092382@hotmail.com;George35184372092382@yahoo.com|138;566;576;775;776;777;808;1021;1022;1032;1196;1200;1437;1545;1679;1761;1762;1768;1952;1998;2000;2002;2021;2023;2049;2062;2065;2074;2805;2810;2823;2824;2825;2849;2859;2876;2887;2888;2929;2950;3000;3044;3047;3050;3056;3065;3108;4994;5085;5132;5157;5161;5192;5348;6369;6405;6894;7233;7310;7374;7602;8599;9058;9063;9479;10794;11578;11625;13179|6805,2005|881,2005;1527,2005
1349602887753|0|1|35184372089365|Pablo|Garcia|male|527731200000|1349602887753|158.97.15.115|Internet Explorer|726|es;en|Pablo35184372089365@gmail.com;Pablo35184372089365@yahoo.com;Pablo35184372089365@zoho.com|978;1418;1450;1996;2038;2782;2818;6637;7433;11117|5046,2006|803,2007;789,2007;796,2008
1349612538898|0|1|35184372089244|Parviz|Derderian|female|356572800000|1349612538898|46.209.250.134|Firefox|1163|fa;ar;en|Parviz35184372089244@gmail.com|1635|4592,2003|
1349620890655|0|1|35184372089309|Ken|Sato|male|492998400000|1349620890655|14.192.58.170|Firefox|713|ja;en|Ken35184372089309@gmx.com|62;283;416;420;576;581;1021;1682;1684;1909;1984;1989;2000;2010;2042;2777;2779;2783;2785;2795;2819;2876;2900;2906;2929;2936;2952;3017;3077;5084;5159;5161;5191;5440;5982;6429;6765;6980;7235;7512;7517;7523;7594;7644;8320;8840;9195||664,2011;680,2009;1566,2008;670,2011
1349621807741|0|1|35184372092524|Jie|Zhang|male|365558400000|1349621807741|1.92.81.244|Firefox|405|zh;en|Jie35184372092524@gmail.com|6||927,2000
1349629941458|0|1|35184372090153|Billinjer C|Loan|female|527731200000|1349629941458|115.74.44.254|Firefox|944|vi;zh;en|Billinjer.C35184372090153@gmail.com;Billinjer.C35184372090153@umpire.com;Billinjer.C35184372090153@yahoo.com|8;458;1187;1545;1910;1982;1993;2031;2779;2781;2785;2816;2848;2912;2932;2964;2976;2998;4848;5224;6976;7521;8304;9261;11067;11438;11577;13963|7900,2007|1557,2007;1559,2009;1560,2008
1349643198096|0|1|35184372096329|Eduardo|Alvarez|female|437011200000|1349643198096|200.5.14.111|Chrome|1072|es;en|Eduardo35184372096329@gmail.com;Eduardo35184372096329@gmx.com;Eduardo35184372096329@hotmail.com|0;2046;2832;2845;2924;2990;9883;10446|2440,2005|298,2007
1349647885701|0|1|35184372095859|Kenji|Suzuki|male|497318400000|1349647885701|27.54.127.48|Chrome|705|ja;en|Kenji35184372095859@gmail.com;Kenji35184372095859@gmx.com;Kenji35184372095859@yahoo.com|58;142;297;302;469;544;782;1179;1183;1684;1863;1908;1984;1997;2023;2068;2097;2777;2836;2862;2896;2971;3024;3037;3065;3074;5170;5751;7380;7524;11410;12273|4747,2004|
1349654884516|0|1|35184372088849|Almira|Patras|female|425606400000|1349654884516|193.104.227.215|Internet Explorer|1226|ru;en|Almira35184372088849@gmail.com;Almira35184372088849@gmx.com|1916|5142,2004|
1349666352899|0|1|35184372092088|Bingbing|Li|female|617068800000|1349666352899|27.54.250.192|Firefox|444|zh;en|Bingbing35184372092088@gmail.com;Bingbing35184372092088@gmx.com;Bingbing35184372092088@yahoo.com|142;143;581;774;776;1178;1180;1181;1196;1546;1616;1668;1669;2806;2818;2892;5063;5445;5652;6360;6704;6940;7510;7522;11403|2207,2008|930,2010;931,2010;920,2009;924,2008
1349675403065|0|1|35184372091503|Alphonse|Bona|female|531532800000|1349675403065|193.17.215.199|Firefox|1041|fr;en|Alphonse35184372091503@pakistani.ws|541|1981,2005|209,2007;205,2007
1349678968309|0|1|35184372094364|Stephane|Adam|female|397353600000|1349678968309|31.210.2.104|Firefox|1137|fr;co;en|Stephane35184372094364@gmail.com;Stephane35184372094364@gmx.com;Stephane35184372094364@zoho.com|1604|2693,2000|
1349704550412|0|1|35184372094988|Luis|Pereira|male|412819200000|1349704550412|31.22.153.226|Safari|1292|pt;en|Luis35184372094988@gmail.com;Luis35184372094988@hotmail.com;Luis35184372094988@yahoo.com|522;1762|5863,2003|992,2004;994,2003;997,2004;983,2003;987,2003
1349716595642|0|1|35184372095916|Paul|Brown|female|624412800000|1349716595642|6.103.119.195|Chrome|875|es;en|Paul35184372095916@gmail.com;Paul35184372095916@gmx.com;Paul35184372095916@hotmail.com;Paul35184372095916@yahoo.com|1750|6804,2011|1493,2013;1519,2011
1349725576738|0|1|35184372094748|Roberto|Gonzalez|female|364262400000|1349725576738|187.131.156.125|Chrome|722|es;en|Roberto35184372094748@gmail.com|1418|5046,2000|798,2001
1349744035667|0|1|35184372093856|Emperor of Brazil|Dom Pedro II|female|585187200000|1349744035667|164.41.63.169|Chrome|590|pt;en|Emperor.of.Brazil35184372093856@gmail.com;Emperor.of.Brazil35184372093856@gmx.com|60;283;441;543;595;598;780;1021;1171;1178;1183;1200;1454;1532;1615;1673;1677;1754;1953;1986;1990;1999;2000;2021;2026;2042;2070;2080;2084;2777;2787;2788;2796;2797;2815;2828;2836;2846;2848;2859;2889;2905;2910;2918;2936;2967;2970;2976;2984;2987;2999;3044;3045;3052;3053;3098;5114;5142;5157;5170;5191;6429;6438;6470;7032;7521;7610;7758;8290;8480;9097;9195;9477;9592;11144;11295;11385;11633||183,2012;136,2006
1349760413284|0|1|35184372089119|Fred|Smith|female|453772800000|1349760413284|31.28.84.99|Internet Explorer|1110|en|Fred35184372089119@gmail.com|416;448;458;543;561;565;574;597;788;977;1023;1028;1177;1410;1670;1672;1677;1759;1863;1940;1985;2005;2015;2037;2067;2086;2103;2781;2784;2785;2790;2805;2822;2825;2872;2924;2941;2956;3034;3106;5118;5119;6004;6954;6990;6991;7005;7509;7520;7522;9174;9209;9317;11541;11741|2554,2003|370,2005;390,2003;380,2004
1349767877448|0|1|35184372096644|Abhishek|Singh|male|601171200000|1349767877448|61.95.204.201|Firefox|197|mr;bn;en|Abhishek35184372096644@gmail.com;Abhishek35184372096644@hotmail.com;Abhishek35184372096644@yahoo.com;Abhishek35184372096644@zoho.com|1749;6397;6842|3015,2009|
1349768983197|0|1|35184372095188|K.|Kumar|female|425088000000|1349768983197|49.137.146.242|Firefox|292|hi;te;en|K.35184372095188@yahoo.com|0;575;1177;1204;1207;1504;1545;1669;1679;1749;1984;1989;1992;1996;2096;2123;2785;2796;2813;2878;2912;2940;2988;3062;6383;7424;8564;10037|3008,2005|545,2005;554,2005;541,2006;543,2006
1349771651247|0|1|35184372091008|Boris|Feltsman|female|422496000000|1349771651247|31.41.231.5|Chrome|856|ru;en|Boris35184372091008@gmail.com;Boris35184372091008@hotmail.com|6;579;808;1164;1177;1180;1533;1909;1940;1985;2081;2104;5188;7015;9486;11247;11379|5987,2003|1074,2005;1059,2003;1043,2003;1085,2004
1349781390754|0|1|35184372089569|Deepak|Rao|male|522547200000|1349781390754|49.128.167.244|Firefox|216|ml;en|Deepak35184372089569@gmail.com;Deepak35184372089569@gmx.com|0;8;138;196;278;294;545;580;597;790;1022;1183;1203;1683;1909;1988;1993;2009;2048;2075;2090;2108;2780;2782;2783;2784;2788;2819;2837;2891;2894;2902;2944;2963;3001;3030;3037;3078;5084;5948;6449;6674;6704;6981;7252;7520;7523;7587;8907;9174;9317;10028;10182;11537;11745;14074;14951|3012,2008|545,2008;548,2009;538,2009;539,2008;541,2009
1349794886048|0|1|35184372098938|Julien|Arnaud|female|357609600000|1349794886048|46.105.102.111|Firefox|1132|fr;eu;en|Julien35184372098938@gmail.com;Julien35184372098938@gmx.com|138;143;774;777;791;1026;1590;1992;2022;2103;2115;2788;2819;2826;2845;2910;2918;3081;3103;3106;7534;11687||421,2001;429,2005;431,2010
1349803764069|0|1|35184372098306|Abdul Haris|Lesmana|female|426470400000|1349803764069|103.3.71.222|Firefox|646|nl;en|Abdul.Haris35184372098306@allhiphop.com;Abdul.Haris35184372098306@gmx.com;Abdul.Haris35184372098306@publicist.com;Abdul.Haris35184372098306@zoho.com|60;140;196;441;791;1182;1183;1184;1185;1186;1195;1682;1771;1863;1952;1992;1993;2020;2030;2094;2777;2778;2779;2785;2793;2797;2798;2799;2805;2811;2816;2823;2831;2891;2900;2914;2921;2932;2950;2954;2962;2969;2997;3015;3053;3059;4843;4848;5117;5161;5162;5275;5440;5771;6368;6413;7241;7509;7582;7604;8666;9261;9971;10734;11149;11250;11695;12296;13250|4516,2002|583,2003
1349808653710|0|1|35184372099073|Jae-Jin|Kim|male|542592000000|1349808653710|49.236.182.128|Firefox|1341|en|Jae-Jin35184372099073@gmail.com;Jae-Jin35184372099073@zoho.com|1930;1991;2032;2782;2941;5445;5721;6143;6440;6973;10901;13585|6197,2005|1176,2005;1178,2006
1349810162534|0|1|35184372098534|Hao|Zhang|male|427334400000|1349810162534|1.118.182.79|Internet Explorer|328|zh;en|Hao35184372098534@gmx.com|1862|2211,2004|
1349831182933|0|1|35184372096383|Esti|Caveda|female|366940800000|1349831182933|213.55.127.214|Internet Explorer|1124|en|Esti35184372096383@emailfast.com;Esti35184372096383@gmx.com;Esti35184372096383@yahoo.com|468;1562|2650,2000|400,2000;399,2000
1349843916060|0|1|35184372091798|Fernando|Parra|male|450316800000|1349843916060|190.82.108.168|Firefox|1059|es;en|Fernando35184372091798@gmail.com;Fernando35184372091798@hotmail.com|1;787;2036;2794|2180,2003|260,2004;255,2003
1349848005675|0|1|35184372090211|Juan Carlos|Cejas|male|560390400000|1349848005675|186.96.249.208|Opera|979|es;fr;en|Juan.Carlos35184372090211@gmail.com;Juan.Carlos35184372090211@gmx.com|138;244;1760;1863;1984;2007;2060;2784;2787;2805;2863;4922;6449;7015;7524;7547;7582|1610,2009|
1349853218619|0|1|35184372093949|Felix|Garcia|male|348969600000|1349853218619|200.0.173.26|Internet Explorer|1268|es;ay;en|Felix35184372093949@tx.am|1194;1200;1670;1671;1753;1985;1993;2004;2777;2793;2799;6410;6413;6993;7300;9146;9227;11743|5507,2003|945,2004;939,2003;941,2003
1349860478846|0|1|35184372092303|Eddie|Cruz|female|462067200000|1349860478846|110.93.92.57|Chrome|822|en|Eddie35184372092303@gmail.com;Eddie35184372092303@gmx.com;Eddie35184372092303@zoho.com|6;142;776;778;781;1173;1180;1454;1762;1940;2030;2031;2054;2827;3004;5158;6413;6945;7509;8440;9098;9163;9319;9474;11408;11742;12002|5525,2002|
1349870101681|0|1|35184372090897|Jie|Yang|male|357868800000|1349870101681|1.12.76.244|Internet Explorer|354|zh;en|Jie35184372090897@gmail.com;Jie35184372090897@yahoo.com|6;468;566;579;594;777;781;976;1024;1180;1198;1454;1674;1984;1986;2041;2057;2853;2870;5132;6409;6418;9146;9177;9479;11254;11628;11742;12002|2214,2003|929,2003;931,2004;932,2005;935,2004;907,2004
1349872359352|0|1|35184372089637|Priyanka|Kumar|female|488246400000|1349872359352|49.238.36.185|Chrome|198|ml;en|Priyanka35184372089637@gmail.com;Priyanka35184372089637@hotmail.com;Priyanka35184372089637@yahoo.com;Priyanka35184372089637@zoho.com|0;196;578;590;777;804;978;1154;1614;1984;1994;2004;2019;2023;2072;2081;2804;2806;2807;2811;2821;2822;2826;2850;2851;2876;2914;2917;2946;2976;3025;5184;6082;6175;6449;6456;6938;7113;7980;8156;9195;9241;9326;9478;9830;10222;13029||
1349880753724|0|1|35184372093630|Peng|Zhang|female|609292800000|1349880753724|27.34.235.242|Internet Explorer|321|zh;en|Peng35184372093630@gmx.com|138;139;142;143;776;787;790;1451;2001;2017;2034;2818;5063;5158;5159;6405;6934;12937|2213,2010|915,2010;917,2012;918,2011;1227,2012
1349885462482|0|1|35184372098327|Jie|Xu|male|480643200000|1349885462482|1.4.5.159|Chrome|370|zh;en|Jie35184372098327@gmail.com;Jie35184372098327@gmx.com|58;416;572;778;781;801;1174;1501;1678;1759;1987;2027;2039;2040;2046;2049;2782;2789;2800;2805;2820;2832;2856;2868;2871;2879;2881;2935;2975;2990;3013;3046;3072;5788;6704;6933;6980;7534;7970;9479;11223;12718;12814;13828;15240||928,2003;914,2004;934,2010;936,2008
1349886764577|0|1|35184372089121|Piotr|Zakrzewski|female|575251200000|1349886764577|31.41.172.228|Firefox|1286|pl;en|Piotr35184372089121@bongmail.com;Piotr35184372089121@front.ru;Piotr35184372089121@gmx.com;Piotr35184372089121@yahoo.com|60;62;290;565;805;809;1178;1678;1831;1909;1984;2021;2789;2806;2811;2919;2941;3014;3102;5147;6363;6438;6456;6980;7380;7598;11161;14984||981,2012;972,2012;973,2007;974,2009
1349897145065|0|1|35184372094842|Wilson|Forero|female|538531200000|1349897145065|190.121.140.60|Chrome|1064|es;en|Wilson35184372094842@gmail.com|206;566;785;1021;1023;1033;1154;1171;1179;1505;1762;1863;1986;1987;1990;1992;2021;2032;2082;2117;2777;2788;2790;2824;2882;3055;3066;4844;6944;6954;7507;7509;7522;9144;9477;10028||275,2010;277,2012;280,2010;268,2011
1349905428417|0|1|35184372093858|Abhishek|Khan|male|545961600000|1349905428417|1.6.91.69|Chrome|289|gu;ta;en|Abhishek35184372093858@yahoo.com|0||
1349916038939|0|1|35184372095717|David|Baya|female|559267200000|1349916038939|213.150.175.224|Firefox|1396|ar;en|David35184372095717@berlin.com;David35184372095717@gmail.com;David35184372095717@gmx.com;David35184372095717@list.ru;David35184372095717@yahoo.com|6;8;206;418;790;808;974;1030;1173;1180;1204;1940;2003;2048;2086;2777;6945;8496;9144;11767;12002|6546,2006|1323,2008;1324,2007
1349920293065|0|1|35184372096945|Albaye Papa|Faye|female|601516800000|1349920293065|196.1.92.74|Internet Explorer|1322|fr;en|Albaye.Papa35184372096945@gmail.com;Albaye.Papa35184372096945@gmx.com;Albaye.Papa35184372096945@yahoo.com|60;278;298;568;574;577;581;1410;1450;1764;1984;1988;1999;2004;2008;2051;2089;2778;2784;2814;2860;2865;2887;2928;2948;2997;3004;3033;3074;3087;4845;5531;5594;6383;6395;6437;7538;7545;7598;9146;9159;9310;10277;11743;12600|6148,2008|1117,2008;1118,2008
1349934474845|0|1|35184372097475|Amit|Rai|male|371174400000|1349934474845|61.95.142.21|Firefox|117|gu;ta;en|Amit35184372097475@gmail.com;Amit35184372097475@gmx.com;Amit35184372097475@zoho.com|458;565;568;583;588;782;977;1154;1164;1174;1175;1179;1191;1197;1410;1450;1616;1677;1759;1763;1765;1766;1987;2001;2005;2012;2040;2082;2110;2118;2777;2781;2786;2792;2794;2797;2801;2857;2858;2875;2882;2886;2976;2984;2987;3047;3091;4844;5096;5118;5191;6413;6938;6945;7517;7580;9102;11408;11625|3015,2001|
1349944305998|0|1|35184372090979|Tom|Anderson|female|508204800000|1349944305998|1.2.3.146|Chrome|982|vi;it;en|Tom35184372090979@gmail.com;Tom35184372090979@gmx.com;Tom35184372090979@yahoo.com|139;423;441;581;782;808;812;1173;1546;1548;1909;1952;1988;1993;1995;1998;2031;2073;2784;2793;2820;2839;2863;2900;2911;2983;3105;5078;5132;5190;5745;5874;6451;6457;6940;6981;8929;9227;10129|1637,2005|
1349946410869|0|1|35184372098754|Yang|Zhang|male|436838400000|1349946410869|27.106.204.201|Firefox|376|zh;en|Yang35184372098754@gmail.com;Yang35184372098754@gmx.com;Yang35184372098754@yahoo.com|6||
1349946590047|0|1|35184372096467|Dame|Fuema|female|486172800000|1349946590047|196.1.94.7|Firefox|1316|fr;en|Dame35184372096467@gmx.com|283;458;524;576;779;784;975;1178;1548;1732;1991;1994;2003;2023;2048;2076;2090;2783;2790;2824;2865;2881;2896;2903;3002;3042;3079;3084;6637;6954;7002;7596;9174;10289;11687;11875||
1349953464315|0|1|35184372099821|Fredrik|Carlsson|female|539395200000|1349953464315|31.216.34.196|Firefox|1372|sv;fi;en|Fredrik35184372099821@gmail.com;Fredrik35184372099821@gmx.com|565;1940;7015;9163||1268,2006;1255,2010;1260,2009
1349968439094|0|1|35184372092674|A.|Sharma|female|539222400000|1349968439094|101.57.202.165|Safari|115|ml;ta;en|A.35184372092674@gmail.com;A.35184372092674@gmx.com;A.35184372092674@yahoo.com|3;145;781;1173;2842;2914;2948;3070;5683;6866;7507;7582;10247|3010,2009|545,2010;549,2010;552,2009;543,2010
1349987266580|0|1|35184372089822|Jun|Liu|female|360979200000|1349987266580|14.130.106.24|Opera|477|zh;en|Jun35184372089822@yahoo.com|6;8;148;206;418;565;575;578;588;778;780;781;782;790;808;973;976;1025;1170;1173;1177;1180;1184;1191;1192;1201;1454;1545;1547;1548;1616;1909;1940;2001;2065;2788;2803;2815;2984;3034;3047;3060;3066;5192;6404;6413;6418;6862;6945;7510;7514;9474;10449;11250;11379;11557;11622;11695;11742|2207,2000|908,2002
1349994835121|0|1|35184372095727|Miriam|Alhouthi|female|495676800000|1349994835121|82.114.191.38|Internet Explorer|1440|ar;en|Miriam35184372095727@gmail.com;Miriam35184372095727@gmx.com;Miriam35184372095727@yahoo.com|6||
1349998618263|0|1|35184372092135|Rajiv|Singh|male|544406400000|1349998618263|59.89.245.91|Firefox|218|gu;ml;en|Rajiv35184372092135@gmail.com;Rajiv35184372092135@gmx.com;Rajiv35184372092135@yahoo.com|4;795;808;1026;1202;1993;2059;2814;2818;2848;3103;5119;9174;9329;10629;12147|3013,2008|547,2008;539,2009
